id,merchant_id,address,name,city,rating,fave_paycnt
3596,9070,Jl. Ciumbuleuit (yogya Ciumbuleuit),Lets Go Gelato,bandung,4.8,0
3597,9069,"Cihampelas Walk Mall, Ciwalk Extension Lt. 1 (Skywalk Area, dekat English First)",Lets Go Gelato,bandung,4.8,0
3598,9129,"Jl. Ciumbuleuit No.147, Hegarmanah, Cidadap, Kota Bandung, Jawa Barat 40141",Lets Go Gelato,bandung,4.8,0
3599,9093,Jalan Kesatriaan Gang Saleh No. 10 Bandung,Elizabeth Lisa MUA,bandung,5,0
3600,9127,"Jl. Ir. H. Djuanda, No. 157, Dago, Bandung",Amarantha Fluerist,bandung,5,0
3601,9207,"Harris Convention Hotel, Jl Ciumbuleuit 50 - 58 Bandung",Svarga Emotion Sanctuary,bandung,4.4,0
3602,9190,"Jl. Sukajadi No. 131 - 139, Cipedes, Sukajadi, Cipedes, Sukajadi, Kota Bandung, Jawa Barat 40162",Ixobox ,bandung,4.6,0
3603,9189,"Jalan Pasirkaliki No.25-27, Kebon Jeruk, Andir, Kb. Jeruk, Andir, Kota Bandung, Jawa Barat 40181",Ixobox ,bandung,4.6,0
3604,9157,"Jl. H. Wasid No.31(dipatiukur), Kota Bandung, Jawa Barat, Lebakgede, Coblong, Lebakgede, Coblong, Kota Bandung, Jawa Barat 40132",Upside Down World Bandung,bandung,4.6,0
3605,9143,Paskal Hypersquare Ruko B-70. Jalan Pasirkaliki. Bandung,Gogijib Korean BBQ,bandung,4.7,0
3606,9208,JL. WR . SUPRATMAN NO. 98 BANDUNG (Lobby Area),Svarga Emotion Sanctuary,bandung,4.4,0
3607,9274,Jl. Katamso no. 45. Bandung (Sebelah JNE),Magma Plate,bandung,4.4,0
3608,9275,"Jl. Rancabentang No.2c, Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat 40141",CREMERIA DI DEE,bandung,4.7,0
3609,9320,Komp D’Casa Grande no. 46. Jl. Cisaranten Kulon,Putrireyna MUA,bandung,4.8,0
3610,9324,"Jl Sukajadi, Bandung",Fukuzushi Bahureksa,bandung,4.3,0
3611,9334,"Apartemen Galeri Ciumbeluit II Lantai G Jl. Ciumbeluit no. 56
",Svarga Emotion Sanctuary,bandung,4.4,0
3612,9325,"jl Sukajadi, Bandung",Atizuto,bandung,3.9,0
3613,9318,"Jl. Taman Kopo Indah 2, Rahayu, Margaasih, Bandung, Jawa Barat 40218 (Sebelah griya TIKI)",D'BITE Cafe,bandung,4.6,0
3614,9328,"Jl. Mekar Pratama 3B (Mekar Wangi), Bandung",Svarga Emotion Sanctuary,bandung,4.4,0
3615,9273,"Istana Holis Regency No. C11, Bandung Kulon, Babakan, Bandung, Kota Bandung, Jawa Barat 40212",House of Tofi,bandung,4.9,0
3616,9350,Jln Sekelimus Tengah no 36,Cizprek,bandung,3.5,0
3617,9351,Jln Sekelimus Tengah no 36,Kerang Ajaib,bandung,5,0
3618,7078,"Jalan Ir. H. Djuanda No. 106 Lebak Siliwangi, Coblong, Lebakgede, COblong, Kota Bandung, Jawa Barat 40132",L'Societe Dine & Bar,bandung,4.2,0
3619,7527,"Jalan Dokter Setiabudhi No 49-51, Isola, Sukajadi, Pasteur, Sukajadi, Bandung",Seorae Bandung,bandung,4.8,0
3620,8959,"Jalan Taman Cempaka No.7, Taman Foto, Bandung City, West Java 40113",Mg & Co Eatery,bandung,4.4,0
3621,8964,"Jl. Dipatiukur, No. 1, Bandung",Reds Dipo,bandung,4.4,0
3622,8881,"Jl. Merdeka No. 49.Citarum, Bandung Wetan, Babakan Ciamis, Sumur Bandung, Kota Bandung, Jawa Barat 40117",Seruni Photo,bandung,5,0
3623,8909,"Ruko Istana Pasteur, Jalan Sukaraja CRB 99 Gunung Batu",Joanne Studio,bandung,4.8,0
3624,8944,"Jl Dago Pakar Permai I No.8 KVII6 RT.001 RW.007 Mekar Saluyu, Cimenyan Kab Bandung",Tian Jing Lou @ InterContinental Bandung Dago Pakar,bandung,4.6,0
3625,8945,"Jalan Dago Pakar Permai I No. 8 KVII6 RT.001 RW.007 Mekar Saluyu,Cimenyan Kab. Bandung",Deli8 @ InterContinental Bandung,bandung,4.7,0
3626,8730,"Jl. L. L. R.E. Martadinata No.207, Cihapit, Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",Grand Tebu Hotel,bandung,0,0
3627,8793,"Jl. Citarum, No. 12, Riau, Bandung",Glosis,bandung,4.6,0
3628,8943,"Jl Dago Pakar Permai I No.8 KVII6 RT.001 RW.007 Mekar Saluyu, Cimenyan Kab Bandung",Damai Restaurant @ InterContinental Bandung Dago Pakar,bandung,4.8,0
3629,9011,"Jl Batununggal Indah IV No 65 Mengger, Bandung Kidul, Bandung",The President – School of Leadership,bandung,0,0
3630,8633,"Jl. Burangrang No.3, Malabar, Lengkong, Kota Bandung, Jawa Barat, 40262, Indonesia",GOGI Korean BBQ,bandung,4.6,0
3631,8664,"Jalan otto Iskandardinata No. 460, Nyengseret, Astanaanyar, Kota Bandung, Jawa Barat 40242",Swimming Pool at D'Best Hotel Pasar Baru,bandung,4.3,0
3632,9786,"Jl. Sukajadi No. 131 - 139, Cipedes, Sukajadi, Cipedes, Sukajadi, Kota Bandung (DEPAN CARREFOUR)",Think Thai @ PVJ Bandung,bandung,4.6,0
3633,9801, Jl Cihampelas no 211 - 217,Grand Tjokro Restaurant,bandung,0,0
3634,9778,"Jalan Pasirkaliki No.25-27, Kb. Jeruk, Andir, Paskal Hyper Square Blok C No.10, Jawa Barat 40171",D'Indsomnia Cafe,bandung,5,0
3635,9962,"JL. Lengkong Kecil No. 76-80, Paledang, Lengkong, Kota Bandung, Jawa Barat 40261",De'Rain Hotel,bandung,0,0
3636,9966,"Jl. Garuda No.39, Garuda, Andir, Kota Bandung, Jawa Barat 40184",Spot Eat and Drink,bandung,4.4,0
3637,9975,"Jl. Babakan Jeruk III No.37-39, Sukagalih, Sukajadi, Kota Bandung, Jawa Barat 40163",Hotel Ilos,bandung,0,0
3638,9916,"Paskal Hypersquare B69, Jalan Pasirkaliki, Kb. Jeruk, Kota Bandung, Jawa Barat 40181",56 Degrees,bandung,4,0
3639,10061,"Crowne Plaza, Jl. Lembong No.19, Braga, Sumur Bandung, Kota Bandung, Jawa Barat 40111",Infinite Resto and Lounge,bandung,4.4,0
3640,7710,"2f, Jusco Seremban 2 Shopping Centre, Negeri Sembilan.",Red Box Karaoke Group,seremban,4.4,488
3641,6659,"142, Bukit Pelandok 71960 Port Dickson",Goh Pay Yong Enterprise Dried Meat,seremban,2.7,0
3642,6638,"3.5 Km Jalan Pantai, Kampung Si Rusa Port Dickson 71000",Corus Paradise Resort,seremban,0,0
3643,12904,"4-G-21, Persiaran Waterfront, PD Waterfront, 71000 Port Dickson, Negeri Sembilan",Waterfront Boutique Hotel,seremban,0,0
3644,11287,"Batu 2, Jalan Seremban, Negeri Sembilan, Lukut Port Dickson 71000",Lexis Port Dickson,seremban,0,0
3645,11282,"Batu 2, Jalan Seremban, Negeri Sembilan, Lukut Port Dickson 71000",Grand Lexis Port Dickson,seremban,0,0
3646,15307,"D - L1 - 6, Paradise Lagoon Apartment, 3 1/2 KM, Jalan Pantai, Port Dickson, Negeri Sembilan, Malaysia, 71000",Paradise Lagoon Apartment,seremban,0,0
3647,15318,"Lot 745, Batu 8, Jalan Pantai, 71050 Port Dickson, Negeri Sembilan, Malaysia",Seri Bulan Condominium,seremban,0,0
3648,16692,"No.186-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300 Seremban, Negeri Sembilan",My Art Studio,seremban,4.7,0
3649,14770,"Sehat Wellness & Medical Centre, 3rd Floor, 352, Jalan S2 B9,Uptown Avenue Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",3D Feet,seremban,4.3,0
3650,9433,"Admiral Marina & Leisure Club, 51Ž2 Miles, Jalan Pantai, 71050 Si Rusa, Negeri Sembilan, Malaysia.",Platinum Charters,seremban,4.3,0
3651,16370,"Lot Np. GK-12, 12A & 13, Ground Floor Level, Mydin 2, Lot 31156, Jalan S2 B7, Seremban 2, 70300 Seremban, Negeri Sembilan",A&W,seremban,4.2,0
3652,26052,"201, Jalan S2 B14, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Narayana Tea Stall,seremban,4.7,497
3653,26747,"10 Jalan Prima 4, Lukut Prima 71010 Port Dickson",Alyse Cafe,seremban,4.5,146
3654,26024,"G27, Mesa Mall, Persiaran Ilmu, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",HARUMi,seremban,4.6,120
3655,26392,"48, Jalan Mahajaya, Kampung Bahasa Kapor, 71000 Port Dickson, Negeri Sembilan, Malaysia",Legato Floral Cafe,seremban,4.6,156
3656,26372,"No.K-05, UG Floor, Palm Mall, Seremban, Jalan Sungai Ujong, 70200 Seremban Negeri Sembilan.",LAZO DIAMOND,seremban,3.5,0
3657,27884,"164-1 & 165-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300, Seremban, Negeri Sembilan
",VI FITNESS Seremban,seremban,4.8,89
3658,27918,"258, Jalan S2 B12, Uptown Avenue, Seremban 2, 70300 Seremban",EstherBelle Skin & Body Care,seremban,5,0
3659,24181,"75, Jalan S2 F2, Garden Homes, 70300 Seremban, Negeri Sembilan, Malaysia",Seremban Toast House,seremban,4.7,203
3660,24218,"227, Jalan S2 B10, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",One Billion Restaurant,seremban,4.5,277
3661,24205,"348, Jalan S2 B8, Uptown Avenue, 70300 Seremban 2, Negeri Sembilan",Miracle Physiotherapy Rehabilitation And Pain Clinic,seremban,5,0
3662,24221,"235 Jalan S2 B10, Uptown Avenue, Seremban 2 70300 Negeri Sembilan",ShabuZEN,seremban,4.4,88
3663,24222,"283 Jalan S2 B13, Uptown Avenue, 70300 Seremban, Negeri Sembilan",The Beast Cafe,seremban,4.8,129
3664,24213,"86, Jalan MPK 2 Kepayang Commerce Square 70200 Seremban, Negeri Sembilan",Seremban HK Noodle House,seremban,4.5,198
3665,24520,G-35 Aeon Mall Nilai,Melonpan Ice,seremban,4.5,71
3666,24445,"Mydin Hypermarket Seremban 2, S-13 Second Floor, Persiaran S2 B7 Ground Floor, Seremban 2, 70300 Seremban, Negeri Sembilan",Eagle J Tech,seremban,0,2
3667,24484,"9-L1 Seremban Gateway, Off Jalan Sungai Ujong Seremban, 70200 Negeri Sembilan",The Muffin House Veggie Cafe,seremban,4.2,286
3668,24425,"116, Jln S2 B20, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Urban Affairs,seremban,4.9,83
3669,24390,"Lot LG no2, Palmmall shopping centre, kemayan square, Jalan Sungai Ujong 70300 seremban. Negeri Sembilan ",BBQ Chicken,seremban,4.1,0
3670,24560,"15&16 Jalan Cattleya 11, Pusat Perniagaan Senawang Jaya 2 70450 Senawang, Seremban",Nanyang Kopitiam,seremban,4.3,339
3671,25981,"5-1, Jalan bukit galena 1, Taman Bukit Gelena, 70200, Seremban",Skill Termite Exterminator,seremban,0,0
3673,26394,"338, Jalan S2 B8, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Legato Floral Design,seremban,4.8,58
3674,26393,"Wisma Gaya, 3a, Taman Putera, Batu 1 Jalan Seremban, 71000 Port Dickson",Legato Floral Design,seremban,4.8,4
3675,26419,Lot 30-34 Seremban Gateway,The Book Garden,seremban,4.1,113
3676,26491,"G19, Ground Floor, Seremban Prima, Jalan Dato' Bandar Tunggal, 70000 Seremban, Negeri Sembilan.",OGAWA,seremban,4.9,0
3677,27379,"299, Jalan S2 B13, Seremban 2, Seremban, Negeri Sembilan, Malaysia",The Craft Bier Shop ,seremban,0,1
3678,27371,"Persiaran S2 B2,Persiaran S2 B2, Seremban, Negeri Sembilan , Malaysia",Vivi Secret Garden Cafe,seremban,4.3,20
3679,27399,"Jalan Tun Dr Ismail, Taman Suria, Seremban, Negeri Sembilan, Malaysia",Little Tea,seremban,5,13
3680,27480,"188, Jalan S2 B7, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Mr & Mrs Hair Lab,seremban,0,1
3681,29177,"Off Jalan Sungai Ujong, 70200 Seremban ",San Francisco Coffee,seremban,4.7,250
3682,27804,"384, Jalan Mawar 16, Taman Port Dickson Utama, Port Dickson, Negeri Sembilan, Malaysia",Hello Travel Buddies,seremban,0,0
3683,27843,"No. 303, 1st floor, Jalan S2 B13, Uptown Avenue, Seremban 70300, Negeri Sembilan",AB Beauty House,seremban,5,0
3684,26540,"258, Kilometer 1, Jalan Pantai, 71000 Port Dickson, Negeri Sembilan",Mient's Burger,seremban,4.4,112
3685,28302,"71010 Port Dickson, Negeri Sembilan, Malaysia",About Travel (Tasik Villa International Resort Port Dickson),seremban,0,0
3686,28410,"East Court, No 2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, 71800 Nilai, Negeri Sembilan Darul Khusus.",Cosas United,seremban,4.7,72
3687,27255,"Lot 30, 9th Avenue, Bandar Baru Nilai, 71800 Bandar Baru Nilai, Negeri Sembilan",Warisan Ayam Penyet,seremban,4.3,29
3688,27300,"First Floor, 213, Jalan S2 B11, Uptown Avenue Seremban 2, 70300 Seremban",The UNDERRATED Barbershop,seremban,5,45
3689,28247,"Sol Brow, Jalan Sri Pinang 1, Taman Sri Pinang, Seremban, Negeri Sembilan, Malaysia",Sol Brow,seremban,0,0
3690,28151,"Lot No.162, Ground Floor,Jln TKS 1, Taman Komersil Senawang, 70450 Senawang",AYAMAS,seremban,4.6,17
3691,28152,"No 26,Jln Datuk Sheikh Ahmad, 70000 Seremban, Negeri Sembilan",AYAMAS,seremban,4.6,40
3692,26999,"33A Jalan PPLU 2, Pusat Perniagaan Lukut Utama, Lukut, 71010 Port Dickson",Heng Kee Roasted Pork,seremban,4.4,111
3693,26998,"Batu 2, Jalan Seremban Tanjung Gemok 71000 Port Dickson",Glory Beach Resort (F&B),seremban,4.8,0
3694,27002,"N0 594, Jalan Haruan 4/8 Oakland Commercial Centre 70300 Seremban NSDK ",Aafacoo Enterprise,seremban,5,36
3695,26951,"73, Jalan Pantai, Kampung Bagan Pinang, 71000 Port Dickson, Negeri Sembilan, Malaysia",KAiDZ Cafe,seremban,4.4,25
3696,26939,"11, Jalan Remis 2,Jalan Remis 2, Port Dickson, Negeri Sembilan , Malaysia",MHR Burger’s,seremban,4.8,15
3697,27596,"56-57, Jalan Bandar Senawang 4, Pusat Bandar Senawang 70450 Seremban",D'Sensations Beauty & Spa,seremban,0,0
3698,29295,"No 5A, 5th Floor  Lot 4973, Jalan Bandar Dato Tunggal,  Seremban Parade, 70000 Seremban,  Negeri Sembilan",Ampang Superbowl,seremban,4.6,0
3699,29467,"98, Jalan Yam Tuan, 72000 Kuala Pilah, Negeri Sembilan, Malaysia.",MM UNITED ENTERPRISE,seremban,0,0
3700,29300,"Lot G-32 & 32A, No.2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, Negeri Sembilan Darul Khusus, 71800 Nilai",Chizu,seremban,4.5,71
3701,23375,"Outlet locations are not fixed. GPR food trucks travel through Kuala Lumpur, Johor, Melaka, Penang, Kedah, Kota Kinabalu, and Kuching and rotate between locations.",GPR Foods (Food Truck),seremban,5,12
3702,23412,"Outlet locations are not fixed. GPR food trucks travel through Kuala Lumpur, Johor, Melaka, Penang, Kedah, Kota Kinabalu, and Kuching and rotate between locations.",GPR Foods (Food Truck),seremban,5,10
3703,21744,"G-02, Pusat Membeli-Belah Mesa, Pusat Perniagaan & Residensi Mesa, Persiaran Ilmu, Putra Nilai, 71800 Nilai, Negeri Sembilan",Starbucks,seremban,4.4,0
3704,22714,"4th Floor, Seremban Prima, Lot 4973, Jalan Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan.",Felancy,seremban,0,2
3705,22716,"Kiosk Space UG-C-03, Ground Floor, Palm Mall Shopping Centre, Seremban",Felancy,seremban,0,0
3706,23887,"76, Jalan Toman 4, Kemayan Square, 70200 Seremban, Negeri Sembilan, Malaysia",U Lucky Seafood Restaurant 好运海鲜饭店,seremban,4.1,65
3707,18079,"No. 23 Jalan Tecoma 2, Pusat Perniagaan Tecoma, 72100 Bahau, Negeri Sembilan.",Verthys The Signature,seremban,4.3,0
3708,18027,"Lot 4, Jalan BBN 1/3L, Off Jalan Persiaran Pusat Bandar, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan.",A&W,seremban,4.2,0
3709,17337,"Lot 1813, Kampung Mantin Dalam, 71700 Mantin, Negeri Sembilan",Mantin Forest Art Farmstay,seremban,0,0
3710,17541,"Glory Beach Resort, 71000 Port Dickson, Negeri Sembilan, Malaysia",Glory Beach Resort,seremban,0,0
3711,17961,"Lot G46, Ground Floor AEON Seremban 2 Shopping Centre, Persiaran S2 B1, Seremban 2, 70300 Seremban 2, Negeri Sembilan",Kenny Rogers ROASTERS,seremban,4,0
3712,21269,"171-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300, Seremban, N.Sembilan.",Floor Depot,seremban,4.5,0
3713,21743,"Port of HS(D) 8376 PT 74, PD Waterfront, Jalan Dato Haji Abdul Samad, Kampung Bahasa Kapor, 71000 Port Dickson, Negeri Sembilan",Starbucks,seremban,4.4,0
3714,21742,"Lot G49 &  50, AEON Seremban 2 Shopping Centre, No.112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan.",Starbucks,seremban,4.4,0
3715,21894,"Lot F16, First Floor, Jusco Seremban 2 Shopping Centre, No.112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",Universal Traveller,seremban,4.6,36
3716,15832,"Lot G66, Ground Floor, Aeon Seremban 2 Shopping Centre 112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Auntie Anne’s,seremban,4.5,774
3717,15784,"277, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Muffin House,seremban,4.6,16
3718,15724,"25&27, Jalan Manickavasagam, 70200, Seremban ,N.S (3.04 km)70200 Seremban (City)",Hawaii Island Steak House,seremban,4.3,1116
3719,15727,"86,Jln S2 B19,Pusat Dagang70300 Seremban (City)",Seremban Toast House,seremban,4.7,3687
3720,15728,"274, Jalan S2 B11
70300 Seremban (City)",Izakaya Matsu Uptown S2,seremban,4.4,55
4884,25293,"Ground Floor, lot 109, Kutoba Square, 91000 Tawau",Dozo Noodle Lab,tawau,5,1
3721,15693,"3720-3724, Jalan Tuaku Munawir 70000 Seremban",Seremban Seafood Village 芙蓉烧蟹海鲜村,seremban,4,513
3722,15703,"333-G, Jalan S2 B8, Uptown Avenue, Seremban 2
70300 Seremban (City)",The Plate Project,seremban,4.5,1149
3723,15685,"GF 76, Jalan S2B21, Pusat Dagangan Seremban 2, Rasah, Negeri Sembilan, Malaysia 70300.",CM Premium Cafe,seremban,4.3,1403
3724,15676,"No. 301, S2/B13 Uptown Avenue
Seremban (City)",T4. Tea For U (Seremban),seremban,4.6,1819
3725,15675,"
291,GROUND FLOOR,JALAN S2 B9,SEKSYEN B,
70300 Seremban (City)",Overnight Cafe,seremban,4.8,171
3726,15659,"
199, Jalan S2 B14, Uptown Avenue
70300 Seremban, Negeri Sembilan",Coffee & Dreams Cafe,seremban,4.7,1852
3727,15662,"
no 246 G/F Jalan S2 B12, Uptown Avenue S2
70300 Seremban (City)",Whale Time Coffee,seremban,4.5,1048
3728,16369,"Lot 291 Taman Tasik Jln Yam Tuan, 70000 Seremban N.Sembilan Selangor.",A&W,seremban,4.2,0
3729,16371,"R&R (South bound) KM 274.4 70000, Exit Lebuhraya Utara - Selatan, 71900 Seremban, Negeri Sembilan",A&W,seremban,4.2,1
3730,16372,"RNR Seremban Northbound, Lot C Faber Building, KM 272.20 Lebuhraya Utara Selatan, 70000 Seremban N.Sembilan.",A&W,seremban,4.2,0
3731,24130,"99 Persiaran S2 B1, Seremban 2, 70300 Seremban",N9 Stick Factory,seremban,4.6,74
3732,24129,"40, Jalan S2/B18, Biz Avenue, 70300 Seremban 2",Matsu Japanese Restaurant,seremban,4.5,252
3733,24389,"356 Jalan S2 B15, Uptown Avenue Seremban 2 70300 Seremban, Negeri Sembilan",Hangout Corner,seremban,4,9
3734,24931,"No. 7180, Jalan BBN 1/1A, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",COURTS Malaysia,seremban,3.9,0
3735,24831,"198, Jalan Nilai Square 6, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",TasteBuds,seremban,4.6,14
3736,24841,"Jalan BBN 1/2, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",Hao Kee Chicken Rice,seremban,4.9,160
3737,24851,"112 Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",Cosas United,seremban,4.7,221
3738,24024,"5-L1 Seremban Gateway, Off Jalan Sungai Ujong",Siam Siam Boat Noodle,seremban,4.4,62
3739,24042,"279, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Muffin House,seremban,4.6,0
3740,23955,"F02, 1st Floor, Aeon Nilai Mall, Persiaran Pusat Bandar, Putra Point, 71800 Bandar Baru Nilai, Negeri Sembilan.",Sothys Seremban 2,seremban,4.2,0
3741,24778,"KG03, Ground Floor, AEON Nilai Shopping Centre, No. 2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, Negeri Sembilan Darul Khusus, 71800 Nilai, Malaysia",Chill Chill,seremban,4.3,168
3742,24680,"268, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",慶8私房菜 Celebrate House,seremban,4.7,119
3743,24700,"No 4, Level 2 Seremban Gateway, Jln Sg Ujong, 70200 Seremban, Negeri Sembilan",Maytea Garden,seremban,4.5,34
3744,24802,"PT7408, Jalan BBN1/2j, Bandar Baru Nilai 71800 Nilai",Hao Yi Wan Restaurant,seremban,4.6,118
3745,25179,"8005, Jalan BBN 5/3a, Taman Desa Jasmin, 71800 Nilai, Negeri Sembilan, Malaysia",CU29 Steak House,seremban,4.5,29
3746,25178,"20, Jalan BBN 6/3A, Taman Desa Cempaka 71800 Nilai",Mango Cake House & Cafe,seremban,4.7,17
3747,25155,"Lot G-37 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Shabu Kuru,seremban,4.4,169
3748,25163,"F-33A Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Food Gallery,seremban,4.3,204
3749,25159,"G-32C Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Sushi Uchi,seremban,4.3,609
3750,25158,"G-35 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",The Nom Cafe,seremban,4.3,132
3751,25162,"G-36 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Mood Bakery,seremban,4.6,58
3752,31179,"978, Jalan S2 F22, Garden Homes, Seremban, Negeri Sembilan, Malaysia",Pazare,seremban,0,0
3753,17971,"Lot G 12, Ground Floor, Seremban Prima Mall, Jln Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan",Kenny Rogers ROASTERS,seremban,4,0
3754,18244,"528 Ground Floor, Jalan 1/3, Taman Tuanku Jaafar, 71450 Sungai Gadut, Seremban, Negeri Sembilan.",Farmasi Tigas Alliance (Services),seremban,4.3,0
3755,18231,"528 Ground Floor, Jalan 1/3, Taman Tuanku Jaafa, 71450 Sungai Gadut, Seremban, Negeri Sembilan.",Farmasi Tigas Alliance (Product),seremban,4.6,4
3756,18577,"Lot G-33B, Ground Floor, Palm Mall, Jalan Sungai Ujong, 70200 Seremban",The Manhattan FISH MARKET,seremban,4.2,0
3757,15148,"1642, Jalan Pantai Cunningham, Taman Mewah, 71000 Port Dickson, Negeri Sembilan, Malaysia",Villa Lot 1638,seremban,0,0
3758,18808,"Aeon Seremban 2, Shopping Centre, No G.41 Ground Floor, 112 Persiaran S2B1, Seremban, 70300 Seremban",The Manhattan FISH MARKET,seremban,4.2,0
3759,17363,"No. 26B, Jalan Persiaran PD Waterfront, 71000 Port Dickson, Negeri Sembilan.",Kenny Rogers ROASTERS,seremban,4,0
3760,17201,"Lot 1F-02, Level 1. Palm Mall, Jalan Sg Ujong, 70200 Seremban, N. Sembilan",Sorella,seremban,4.6,247
3761,18308,"83-1, Jalan S2 D33, City Center Seremban 2, 70300 Seremban, Negeri Sembilan",Da Vinci Creative Kids,seremban,4.7,0
3762,18274,"LOT F43, FIRST FLOOR, TESCO HYPERMARKET SEREMBAN 2, NO. 1 JLN HARUAN 2, 70300 SEREMBAN, Negeri Sembilan",Farmasi Tigas Alliance (Services),seremban,4.3,1
3763,18272,"LOT F43, FIRST FLOOR, TESCO HYPERMARKET SEREMBAN 2, NO. 1 JLN HARUAN 2, 70300 SEREMBAN, Negeri Sembilan",Farmasi Tigas Alliance (Product),seremban,4.6,14
3764,19804,"Lot G08, Ground Floor, Jusco Seremban 2 Shopping Centre, No. 112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",VOIR,seremban,4.5,103
3765,9589,"Lot L2-30, Level 2, Palm Mall, Jalan Sungai Ujong, 70200 Seremban",Yun Nam Hair Care,seremban,3.7,0
3766,24044,"200, Jalan S2 B14, Uptown Avenue, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Angel Love Cafe Studio,seremban,4.6,241
3767,24045,"233-G, Jalan S2 B10, Uptown Avenue, 70300 Seremban, Negeri Sembilan",Once Upon A Bear,seremban,4.3,119
3768,23843,"336, Jalan S2 B8, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",原汁缘味 Food Essential Land Cafe,seremban,4.7,28
3769,24930,"No. 26-29, Jln Tuanku Munawir, 70000 Seremban, Negeri Sembilan",COURTS Malaysia,seremban,3.9,0
3770,25085,"No. C1- G, Gerbang Seremban, Off Jalan Sungai Ujong, 70200 Seremban, Negeri Sembilan Darul Khusus",Chatime,seremban,4.5,206
3771,25057,"LK-G-08 Laman Komersil Areca (Starzvalley), Bandar Baru Nilai 71800 Nilai",Corner Lot Eatery,seremban,4.7,64
3772,25065,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,0
3773,25060,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,1
3774,25058,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,4
3775,25061,"A1-G-08 Block Cycas Taman Desa Palma, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",Restoran Su Yie 蜀鱼 川闽菜,seremban,4.7,152
3776,25059,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,2
3777,25932,"9th Avenue, Bandar Baru Nilai, 71800 Bandar Baru Nilai",Fruits & Veg Market,seremban,4.4,57
3778,28807,"Lot G -23, Tesco Extra Seremban 2, No. 1 Jln Haruan 2 Bkt Kepayang, 70300 Seremban Negeri Sembilan",GINTELL,seremban,4.6,0
3779,28806,"G 11 , Ground Floor, Tesco Bahau,  No.1-A, Pusat Perniagaan Ara, Jalan Ara 1, 72100 Bahau, Negeri Sembilan",GINTELL,seremban,4.6,0
3780,28809,"F13, First Floor, Tesco Extra Seremban Jaya, No. 12264, Jalan Seremban Jaya, Taman Seremban Jaya, 70400, Seremban, Negeri Sembilan.",GINTELL,seremban,4.6,0
3781,29040,"8 Car Park Bays & Open Space Area Lot Parking, Shine Shine Car Wash, No 9 Avenue, Taman Korporat, 71800 Nilai, Negeri Sembilan",SHINE SHINE,seremban,4.7,0
