id,merchant_id,address,name,city,rating,fave_paycnt,category
8276,5951,"Kompleks Kumala Garden Blok B2 No. 1A, Jalan Mustang, Sukawarna, Sukajadi, Sukawarna, Sukajadi, Kota Bandung, Jawa Barat 40164",Cottonwood Bed and Breakfast (by klikhotel.com),bandung,0,0,Travel
8277,6090,"Jl. Bungur No.2 Sukajadi, Bandung",Karang Setra Hotel,bandung,0,0,Travel
8278,6098,"Jl. Cihampelas No.156, Cipaganti, Coblong, Kota Bandung, Jawa Barat 40131",Westpak,bandung,5,0,Lainnya
8279,6099,"Jl. Raya Kopo Margasuka Babakan Ciparay Kota Bandung, Jawa Barat 40225",Westpak,bandung,5,0,Lainnya
8280,6089,"Jalan Raya Darangdan Km.21, Purwakarta",The Colorville Purwakarta,bandung,3.8,0,Entertainment
8281,6103,"Jl. Awiligar Raya II, Cibeunying, Cimenyan, Bandung, Jawa Barat 40191",Clove Garden Hotel & Residence,bandung,0,0,Travel
8282,6263,"Jl. Dr. Setiabudhi no.66 RT002/ RW004 Kel. Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat",Hotel Hemangini,bandung,4.5,0,Masakan Barat
8283,6324,"Jl. Dr. Setiabudhi No.66 RT002/ RW004 Kel. Hegamanah, Kec. Cidadap Kota Bandung, Jawa Barat",Hemangini Hotel,bandung,0,0,Travel
8284,6292,"Jalan Pasirkaliki No.100, Pasir Kaliki, Cicendo, Pasir Kaliki, Cicendo, Kota Bandung, Jawa Barat 40115",Grand Pacific Hotel,bandung,0,0,Travel
8285,6652,Jl Bahureksa no 1 (Lantai 2),Atizuto,bandung,3.9,0,Eat
8286,6688,"Jl. Setrasari Raya No.10, Sukarasa, Sukasari, Kota Bandung, Jawa Barat 40152",Summer Hill Private Villas & Hotel (by Klikhotel.com),bandung,0,0,Travel
8287,6693,"Jl. BKR No.75, Lkr. Sel., Regol, Kota Bandung, Jawa Barat 40254",Bali Indah Hotel (by klikhotel.com),bandung,0,0,Travel
8288,7710,"2f, Jusco Seremban 2 Shopping Centre, Negeri Sembilan.",Red Box Karaoke Group,seremban,4.4,488,Services
8289,6659,"142, Bukit Pelandok 71960 Port Dickson",Goh Pay Yong Enterprise Dried Meat,seremban,2.7,0,Food & Beverages
8290,6638,"3.5 Km Jalan Pantai, Kampung Si Rusa Port Dickson 71000",Corus Paradise Resort,seremban,0,0,Travel
8580,2629,"Medan Fair Lt. 4, Jl. Jend. Gatot Subroto, Medan",Timezone,medan,4.7,0,Taman Bermain
8291,12904,"4-G-21, Persiaran Waterfront, PD Waterfront, 71000 Port Dickson, Negeri Sembilan",Waterfront Boutique Hotel,seremban,0,0,Travel
8292,11287,"Batu 2, Jalan Seremban, Negeri Sembilan, Lukut Port Dickson 71000",Lexis Port Dickson,seremban,0,0,Travel
8293,11282,"Batu 2, Jalan Seremban, Negeri Sembilan, Lukut Port Dickson 71000",Grand Lexis Port Dickson,seremban,0,0,Travel
8294,15318,"Lot 745, Batu 8, Jalan Pantai, 71050 Port Dickson, Negeri Sembilan, Malaysia",Seri Bulan Condominium,seremban,0,0,Travel
8295,16692,"No.186-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300 Seremban, Negeri Sembilan",My Art Studio,seremban,4.7,0,Services
8296,14770,"Sehat Wellness & Medical Centre, 3rd Floor, 352, Jalan S2 B9,Uptown Avenue Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",3D Feet,seremban,4.3,0,Services
8297,9433,"Admiral Marina & Leisure Club, 51Ž2 Miles, Jalan Pantai, 71050 Si Rusa, Negeri Sembilan, Malaysia.",Platinum Charters,seremban,4.3,0,Activities
8298,16370,"Lot Np. GK-12, 12A & 13, Ground Floor Level, Mydin 2, Lot 31156, Jalan S2 B7, Seremban 2, 70300 Seremban, Negeri Sembilan",A&W,seremban,4.2,0,Shopping Mall
8299,26052,"201, Jalan S2 B14, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Narayana Tea Stall,seremban,4.7,497,Others
8300,26747,"10 Jalan Prima 4, Lukut Prima 71010 Port Dickson",Alyse Cafe,seremban,4.5,146,Food & Beverages
8301,26024,"G27, Mesa Mall, Persiaran Ilmu, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",HARUMi,seremban,4.6,120,Food & Beverages
8302,26392,"48, Jalan Mahajaya, Kampung Bahasa Kapor, 71000 Port Dickson, Negeri Sembilan, Malaysia",Legato Floral Cafe,seremban,4.6,156,Food & Beverages
8303,26372,"No.K-05, UG Floor, Palm Mall, Seremban, Jalan Sungai Ujong, 70200 Seremban Negeri Sembilan.",LAZO DIAMOND,seremban,3.5,0,Others
8304,27884,"164-1 & 165-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300, Seremban, Negeri Sembilan
",VI FITNESS Seremban,seremban,4.8,89,Gym
8305,27918,"258, Jalan S2 B12, Uptown Avenue, Seremban 2, 70300 Seremban",EstherBelle Skin & Body Care,seremban,5,0,Beauty
8306,24181,"75, Jalan S2 F2, Garden Homes, 70300 Seremban, Negeri Sembilan, Malaysia",Seremban Toast House,seremban,4.7,203,Food & Beverages
8307,24218,"227, Jalan S2 B10, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",One Billion Restaurant,seremban,4.5,277,Shopping Mall
8308,24205,"348, Jalan S2 B8, Uptown Avenue, 70300 Seremban 2, Negeri Sembilan",Miracle Physiotherapy Rehabilitation And Pain Clinic,seremban,5,0,Beauty
8309,24221,"235 Jalan S2 B10, Uptown Avenue, Seremban 2 70300 Negeri Sembilan",ShabuZEN,seremban,4.4,88,International
8310,24222,"283 Jalan S2 B13, Uptown Avenue, 70300 Seremban, Negeri Sembilan",The Beast Cafe,seremban,4.8,129,Cafe
8311,24213,"86, Jalan MPK 2 Kepayang Commerce Square 70200 Seremban, Negeri Sembilan",Seremban HK Noodle House,seremban,4.5,198,Food & Beverages
8312,24520,G-35 Aeon Mall Nilai,Melonpan Ice,seremban,4.5,71,Food & Beverages
8313,24445,"Mydin Hypermarket Seremban 2, S-13 Second Floor, Persiaran S2 B7 Ground Floor, Seremban 2, 70300 Seremban, Negeri Sembilan",Eagle J Tech,seremban,0,2,Services
8314,24484,"9-L1 Seremban Gateway, Off Jalan Sungai Ujong Seremban, 70200 Negeri Sembilan",The Muffin House Veggie Cafe,seremban,4.2,286,Food & Beverages
8315,24425,"116, Jln S2 B20, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Urban Affairs,seremban,4.9,83,Food & Beverages
8316,24390,"Lot LG no2, Palmmall shopping centre, kemayan square, Jalan Sungai Ujong 70300 seremban. Negeri Sembilan ",BBQ Chicken,seremban,4.1,0,Food & Beverages
8317,24560,"15&16 Jalan Cattleya 11, Pusat Perniagaan Senawang Jaya 2 70450 Senawang, Seremban",Nanyang Kopitiam,seremban,4.3,339,Food & Beverages
8318,25981,"5-1, Jalan bukit galena 1, Taman Bukit Gelena, 70200, Seremban",Skill Termite Exterminator,seremban,0,0,Services
8319,25752," 309, Jln pusat dagangan sendayan 3/6, 71950 Sendayan Village",Where Dev Meets John - WDMJ,seremban,4,2,Food & Beverages
8320,26394,"338, Jalan S2 B8, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Legato Floral Design,seremban,4.8,58,Services
8321,26393,"Wisma Gaya, 3a, Taman Putera, Batu 1 Jalan Seremban, 71000 Port Dickson",Legato Floral Design,seremban,4.8,4,Services
8322,26419,Lot 30-34 Seremban Gateway,The Book Garden,seremban,4.1,113,Others
8323,26491,"G19, Ground Floor, Seremban Prima, Jalan Dato' Bandar Tunggal, 70000 Seremban, Negeri Sembilan.",OGAWA,seremban,4.9,0,Others
8324,27379,"299, Jalan S2 B13, Seremban 2, Seremban, Negeri Sembilan, Malaysia",The Craft Bier Shop ,seremban,0,1,Food & Beverages
8325,27371,"Persiaran S2 B2,Persiaran S2 B2, Seremban, Negeri Sembilan , Malaysia",Vivi Secret Garden Cafe,seremban,4.3,20,Food & Beverages
8326,27399,"Jalan Tun Dr Ismail, Taman Suria, Seremban, Negeri Sembilan, Malaysia",Little Tea,seremban,5,13,Food & Beverages
8327,27480,"188, Jalan S2 B7, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Mr & Mrs Hair Lab,seremban,0,1,Beauty
8328,29177,"Off Jalan Sungai Ujong, 70200 Seremban ",San Francisco Coffee,seremban,4.7,250,Food & Beverages
8329,27804,"384, Jalan Mawar 16, Taman Port Dickson Utama, Port Dickson, Negeri Sembilan, Malaysia",Hello Travel Buddies,seremban,0,0,Travel
8330,27843,"No. 303, 1st floor, Jalan S2 B13, Uptown Avenue, Seremban 70300, Negeri Sembilan",AB Beauty House,seremban,5,0,Beauty
8331,26540,"258, Kilometer 1, Jalan Pantai, 71000 Port Dickson, Negeri Sembilan",Mient's Burger,seremban,4.4,112,Food & Beverages
8332,28302,"71010 Port Dickson, Negeri Sembilan, Malaysia",About Travel (Tasik Villa International Resort Port Dickson),seremban,0,0,Travel
8333,28410,"East Court, No 2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, 71800 Nilai, Negeri Sembilan Darul Khusus.",Cosas United,seremban,4.7,72,Others
8334,27255,"Lot 30, 9th Avenue, Bandar Baru Nilai, 71800 Bandar Baru Nilai, Negeri Sembilan",Warisan Ayam Penyet,seremban,4.3,29,Shopping Mall
8335,27300,"First Floor, 213, Jalan S2 B11, Uptown Avenue Seremban 2, 70300 Seremban",The UNDERRATED Barbershop,seremban,5,45,Beauty
8336,28247,"Sol Brow, Jalan Sri Pinang 1, Taman Sri Pinang, Seremban, Negeri Sembilan, Malaysia",Sol Brow,seremban,0,0,Beauty
8337,26999,"33A Jalan PPLU 2, Pusat Perniagaan Lukut Utama, Lukut, 71010 Port Dickson",Heng Kee Roasted Pork,seremban,4.4,111,Food & Beverages
8339,27002,"N0 594, Jalan Haruan 4/8 Oakland Commercial Centre 70300 Seremban NSDK ",Aafacoo Enterprise,seremban,5,36,Others
8340,26951,"73, Jalan Pantai, Kampung Bagan Pinang, 71000 Port Dickson, Negeri Sembilan, Malaysia",KAiDZ Cafe,seremban,4.4,25,Food & Beverages
8341,26939,"11, Jalan Remis 2,Jalan Remis 2, Port Dickson, Negeri Sembilan , Malaysia",MHR Burger’s,seremban,4.8,15,Food & Beverages
8342,27596,"56-57, Jalan Bandar Senawang 4, Pusat Bandar Senawang 70450 Seremban",D'Sensations Beauty & Spa,seremban,0,0,Beauty
8343,29295,"No 5A, 5th Floor  Lot 4973, Jalan Bandar Dato Tunggal,  Seremban Parade, 70000 Seremban,  Negeri Sembilan",Ampang Superbowl,seremban,4.6,0,Activities
8344,29467,"98, Jalan Yam Tuan, 72000 Kuala Pilah, Negeri Sembilan, Malaysia.",MM UNITED ENTERPRISE,seremban,0,0,Others
8345,29300,"Lot G-32 & 32A, No.2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, Negeri Sembilan Darul Khusus, 71800 Nilai",Chizu,seremban,4.5,71,Shopping Mall
8346,23375,"Outlet locations are not fixed. GPR food trucks travel through Kuala Lumpur, Johor, Melaka, Penang, Kedah, Kota Kinabalu, and Kuching and rotate between locations.",GPR Foods (Food Truck),seremban,5,12,Food & Beverages
8347,23412,"Outlet locations are not fixed. GPR food trucks travel through Kuala Lumpur, Johor, Melaka, Penang, Kedah, Kota Kinabalu, and Kuching and rotate between locations.",GPR Foods (Food Truck),seremban,5,10,Food & Beverages
8348,21744,"G-02, Pusat Membeli-Belah Mesa, Pusat Perniagaan & Residensi Mesa, Persiaran Ilmu, Putra Nilai, 71800 Nilai, Negeri Sembilan",Starbucks,seremban,4.4,0,Food & Beverages
8349,22714,"4th Floor, Seremban Prima, Lot 4973, Jalan Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan.",Felancy,seremban,0,2,Others
8350,22716,"Kiosk Space UG-C-03, Ground Floor, Palm Mall Shopping Centre, Seremban",Felancy,seremban,0,0,Others
8351,23887,"76, Jalan Toman 4, Kemayan Square, 70200 Seremban, Negeri Sembilan, Malaysia",U Lucky Seafood Restaurant 好运海鲜饭店,seremban,4.1,65,Food & Beverages
8352,18079,"No. 23 Jalan Tecoma 2, Pusat Perniagaan Tecoma, 72100 Bahau, Negeri Sembilan.",Verthys The Signature,seremban,4.3,0,Beauty
8353,18027,"Lot 4, Jalan BBN 1/3L, Off Jalan Persiaran Pusat Bandar, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan.",A&W,seremban,4.2,0,Shopping Mall
8354,17337,"Lot 1813, Kampung Mantin Dalam, 71700 Mantin, Negeri Sembilan",Mantin Forest Art Farmstay,seremban,0,0,Travel
8355,17541,"Glory Beach Resort, 71000 Port Dickson, Negeri Sembilan, Malaysia",Glory Beach Resort,seremban,0,0,Travel
8356,17961,"Lot G46, Ground Floor AEON Seremban 2 Shopping Centre, Persiaran S2 B1, Seremban 2, 70300 Seremban 2, Negeri Sembilan",Kenny Rogers ROASTERS,seremban,4,0,Food & Beverages
8357,21269,"171-1, Jalan S2 B22, Pusat Dagangan Seremban 2, 70300, Seremban, N.Sembilan.",Floor Depot,seremban,4.5,0,Others
8358,21743,"Port of HS(D) 8376 PT 74, PD Waterfront, Jalan Dato Haji Abdul Samad, Kampung Bahasa Kapor, 71000 Port Dickson, Negeri Sembilan",Starbucks,seremban,4.4,0,Food & Beverages
8359,21742,"Lot G49 &  50, AEON Seremban 2 Shopping Centre, No.112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan.",Starbucks,seremban,4.4,0,Food & Beverages
8360,21894,"Lot F16, First Floor, Jusco Seremban 2 Shopping Centre, No.112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",Universal Traveller,seremban,4.6,36,Others
8361,15832,"Lot G66, Ground Floor, Aeon Seremban 2 Shopping Centre 112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Auntie Anne’s,seremban,4.5,774,Food & Beverages
8362,15784,"277, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Muffin House,seremban,4.6,16,Shopping Mall
8363,15724,"25&27, Jalan Manickavasagam, 70200, Seremban ,N.S (3.04 km)70200 Seremban (City)",Hawaii Island Steak House,seremban,4.3,1116,Food & Beverages
8364,15727,"86,Jln S2 B19,Pusat Dagang70300 Seremban (City)",Seremban Toast House,seremban,4.7,3687,Food & Beverages
8365,15728,"274, Jalan S2 B11
70300 Seremban (City)",Izakaya Matsu Uptown S2,seremban,4.4,55,Shopping Mall
8366,15693,"3720-3724, Jalan Tuaku Munawir 70000 Seremban",Seremban Seafood Village 芙蓉烧蟹海鲜村,seremban,4,513,Shopping Mall
8367,15703,"333-G, Jalan S2 B8, Uptown Avenue, Seremban 2
70300 Seremban (City)",The Plate Project,seremban,4.5,1149,Food & Beverages
8368,15685,"GF 76, Jalan S2B21, Pusat Dagangan Seremban 2, Rasah, Negeri Sembilan, Malaysia 70300.",CM Premium Cafe,seremban,4.3,1403,Food & Beverages
8369,15676,"No. 301, S2/B13 Uptown Avenue
Seremban (City)",T4. Tea For U (Seremban),seremban,4.6,1819,Food & Beverages
8370,15675,"
291,GROUND FLOOR,JALAN S2 B9,SEKSYEN B,
70300 Seremban (City)",Overnight Cafe,seremban,4.8,171,Food & Beverages
8371,15659,"
199, Jalan S2 B14, Uptown Avenue
70300 Seremban, Negeri Sembilan",Coffee & Dreams Cafe,seremban,4.7,1852,Food & Beverages
8372,15662,"
no 246 G/F Jalan S2 B12, Uptown Avenue S2
70300 Seremban (City)",Whale Time Coffee,seremban,4.5,1048,Food & Beverages
8373,16369,"Lot 291 Taman Tasik Jln Yam Tuan, 70000 Seremban N.Sembilan Selangor.",A&W,seremban,4.2,0,Shopping Mall
8374,16371,"R&R (South bound) KM 274.4 70000, Exit Lebuhraya Utara - Selatan, 71900 Seremban, Negeri Sembilan",A&W,seremban,4.2,1,Shopping Mall
8375,16372,"RNR Seremban Northbound, Lot C Faber Building, KM 272.20 Lebuhraya Utara Selatan, 70000 Seremban N.Sembilan.",A&W,seremban,4.2,0,Shopping Mall
8376,24130,"99 Persiaran S2 B1, Seremban 2, 70300 Seremban",N9 Stick Factory,seremban,4.6,74,Food & Beverages
8377,24129,"40, Jalan S2/B18, Biz Avenue, 70300 Seremban 2",Matsu Japanese Restaurant,seremban,4.5,252,Food & Beverages
8378,24389,"356 Jalan S2 B15, Uptown Avenue Seremban 2 70300 Seremban, Negeri Sembilan",Hangout Corner,seremban,4,9,Food & Beverages
8379,24931,"No. 7180, Jalan BBN 1/1A, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",COURTS Malaysia,seremban,3.9,0,Others
8380,24831,"198, Jalan Nilai Square 6, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",TasteBuds,seremban,4.6,14,Food & Beverages
8381,24841,"Jalan BBN 1/2, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",Hao Kee Chicken Rice,seremban,4.9,160,Food & Beverages
8382,24851,"112 Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",Cosas United,seremban,4.7,221,Others
8383,24024,"5-L1 Seremban Gateway, Off Jalan Sungai Ujong",Siam Siam Boat Noodle,seremban,4.4,62,Food & Beverages
8384,24042,"279, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",The Muffin House,seremban,4.6,0,Shopping Mall
8385,23955,"F02, 1st Floor, Aeon Nilai Mall, Persiaran Pusat Bandar, Putra Point, 71800 Bandar Baru Nilai, Negeri Sembilan.",Sothys Seremban 2,seremban,4.2,0,Beauty
8386,24778,"KG03, Ground Floor, AEON Nilai Shopping Centre, No. 2, Persiaran Pusat Bandar, Putra Point, Putra Nilai, Negeri Sembilan Darul Khusus, 71800 Nilai, Malaysia",Chill Chill,seremban,4.3,168,Food & Beverages
8387,24680,"268, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",慶8私房菜 Celebrate House,seremban,4.7,119,Food & Beverages
8388,24700,"No 4, Level 2 Seremban Gateway, Jln Sg Ujong, 70200 Seremban, Negeri Sembilan",Maytea Garden,seremban,4.5,34,Food & Beverages
8389,24802,"PT7408, Jalan BBN1/2j, Bandar Baru Nilai 71800 Nilai",Hao Yi Wan Restaurant,seremban,4.6,118,Food & Beverages
8390,25179,"8005, Jalan BBN 5/3a, Taman Desa Jasmin, 71800 Nilai, Negeri Sembilan, Malaysia",CU29 Steak House,seremban,4.5,29,Food & Beverages
8391,25178,"20, Jalan BBN 6/3A, Taman Desa Cempaka 71800 Nilai",Mango Cake House & Cafe,seremban,4.7,17,Food & Beverages
8392,25155,"Lot G-37 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Shabu Kuru,seremban,4.4,169,Shopping Mall
8393,25163,"F-33A Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Food Gallery,seremban,4.3,204,Shopping Mall
8394,25159,"G-32C Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Sushi Uchi,seremban,4.3,609,Food & Beverages
8395,25158,"G-35 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",The Nom Cafe,seremban,4.3,132,Shopping Mall
8396,25162,"G-36 Mesa Mall, Persiaran Ilmu Putra Nilai 71800 Nilai",Mood Bakery,seremban,4.6,58,Shopping Mall
8397,31179,"978, Jalan S2 F22, Garden Homes, Seremban, Negeri Sembilan, Malaysia",Pazare,seremban,0,0,Others
8398,17971,"Lot G 12, Ground Floor, Seremban Prima Mall, Jln Dato Bandar Tunggal, 70000 Seremban, Negeri Sembilan",Kenny Rogers ROASTERS,seremban,4,0,Food & Beverages
8399,18244,"528 Ground Floor, Jalan 1/3, Taman Tuanku Jaafar, 71450 Sungai Gadut, Seremban, Negeri Sembilan.",Farmasi Tigas Alliance (Services),seremban,4.3,0,Others
8400,18231,"528 Ground Floor, Jalan 1/3, Taman Tuanku Jaafa, 71450 Sungai Gadut, Seremban, Negeri Sembilan.",Farmasi Tigas Alliance (Product),seremban,4.6,4,Others
8401,18577,"Lot G-33B, Ground Floor, Palm Mall, Jalan Sungai Ujong, 70200 Seremban",The Manhattan FISH MARKET,seremban,4.2,0,Shopping Mall
8402,15148,"1642, Jalan Pantai Cunningham, Taman Mewah, 71000 Port Dickson, Negeri Sembilan, Malaysia",Villa Lot 1638,seremban,0,0,Travel
8403,18808,"Aeon Seremban 2, Shopping Centre, No G.41 Ground Floor, 112 Persiaran S2B1, Seremban, 70300 Seremban",The Manhattan FISH MARKET,seremban,4.2,0,Shopping Mall
8404,17363,"No. 26B, Jalan Persiaran PD Waterfront, 71000 Port Dickson, Negeri Sembilan.",Kenny Rogers ROASTERS,seremban,4,0,Food & Beverages
8405,17201,"Lot 1F-02, Level 1. Palm Mall, Jalan Sg Ujong, 70200 Seremban, N. Sembilan",Sorella,seremban,4.6,247,Others
8406,18308,"83-1, Jalan S2 D33, City Center Seremban 2, 70300 Seremban, Negeri Sembilan",Da Vinci Creative Kids,seremban,4.7,0,Services
8407,18274,"LOT F43, FIRST FLOOR, TESCO HYPERMARKET SEREMBAN 2, NO. 1 JLN HARUAN 2, 70300 SEREMBAN, Negeri Sembilan",Farmasi Tigas Alliance (Services),seremban,4.3,1,Others
8408,18272,"LOT F43, FIRST FLOOR, TESCO HYPERMARKET SEREMBAN 2, NO. 1 JLN HARUAN 2, 70300 SEREMBAN, Negeri Sembilan",Farmasi Tigas Alliance (Product),seremban,4.6,14,Others
8409,19804,"Lot G08, Ground Floor, Jusco Seremban 2 Shopping Centre, No. 112, Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",VOIR,seremban,4.5,103,Others
8410,9589,"Lot L2-30, Level 2, Palm Mall, Jalan Sungai Ujong, 70200 Seremban",Yun Nam Hair Care,seremban,3.7,0,Beauty
8411,24044,"200, Jalan S2 B14, Uptown Avenue, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",Angel Love Cafe Studio,seremban,4.6,241,Food & Beverages
8412,24045,"233-G, Jalan S2 B10, Uptown Avenue, 70300 Seremban, Negeri Sembilan",Once Upon A Bear,seremban,4.3,119,Food & Beverages
8413,23843,"336, Jalan S2 B8, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",原汁缘味 Food Essential Land Cafe,seremban,4.7,28,Food & Beverages
8414,24930,"No. 26-29, Jln Tuanku Munawir, 70000 Seremban, Negeri Sembilan",COURTS Malaysia,seremban,3.9,0,Others
8415,25085,"No. C1- G, Gerbang Seremban, Off Jalan Sungai Ujong, 70200 Seremban, Negeri Sembilan Darul Khusus",Chatime,seremban,4.5,206,Food & Beverages
8416,25057,"LK-G-08 Laman Komersil Areca (Starzvalley), Bandar Baru Nilai 71800 Nilai",Corner Lot Eatery,seremban,4.7,64,Shopping Mall
8417,25065,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,0,Food & Beverages
8418,25060,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,1,Food & Beverages
8419,25058,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,4,Food & Beverages
8420,25061,"A1-G-08 Block Cycas Taman Desa Palma, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",Restoran Su Yie 蜀鱼 川闽菜,seremban,4.7,152,Food & Beverages
8421,25059,"23, Jln Melati Square, Melati Square Putra Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",Our Station Our Place 車站老地方,seremban,5,2,Food & Beverages
8422,25932,"9th Avenue, Bandar Baru Nilai, 71800 Bandar Baru Nilai",Fruits & Veg Market,seremban,4.4,57,Others
8423,28807,"Lot G -23, Tesco Extra Seremban 2, No. 1 Jln Haruan 2 Bkt Kepayang, 70300 Seremban Negeri Sembilan",GINTELL,seremban,4.6,0,Others
8424,28806,"G 11 , Ground Floor, Tesco Bahau,  No.1-A, Pusat Perniagaan Ara, Jalan Ara 1, 72100 Bahau, Negeri Sembilan",GINTELL,seremban,4.6,0,Others
8425,28809,"F13, First Floor, Tesco Extra Seremban Jaya, No. 12264, Jalan Seremban Jaya, Taman Seremban Jaya, 70400, Seremban, Negeri Sembilan.",GINTELL,seremban,4.6,0,Others
8426,29040,"8 Car Park Bays & Open Space Area Lot Parking, Shine Shine Car Wash, No 9 Avenue, Taman Korporat, 71800 Nilai, Negeri Sembilan",SHINE SHINE,seremban,4.7,0,Services
8427,29052,"Lot No L1-CW1, Ground Floor (external Area Car Park), No. 12264, Jalan Seremban Jaya, Taman Seremban Jaya, 70400 Seremban, Negeri Sembilan",SHINE SHINE,seremban,4.7,0,Services
8428,28805,"G17 & G18, Grd Floor, Seremban Prima, Lot 4973, Jalan Dato’ Bandar Tunggal, 70000 Seremban, Negeri Sembilan.",GINTELL,seremban,4.6,0,Others
8429,28802,"Lot G-24, Ground Floor, Centre point , NO 33, Jalan Siamang Gagap, Bestari Business Centre, 70100 Seremban , Negeri Sembilan,",GINTELL,seremban,4.6,1,Others
8430,28803,"G-07, Ground Floor, Mydin Mall Seremban 2, Lot 31156, Persiaran S2 B7 Seremban 2, 70300 Seremban, Negeri Sembilan.",GINTELL,seremban,4.6,0,Others
8431,28804,"1F-05 , 1st  Floor, Palm Mall, Jalan Sungai Ujong, 70200 Seremban, Negeri Sembilan.",GINTELL,seremban,4.6,0,Others
8432,17494,"Jl. Ngagel No.137, Ngagel, Wonokromo, Kota SBY, Jawa Timur 60246",A&W,surabaya,0,0,Masakan Barat
8433,13123,Mal Galaxy Lt 3 No. 347 Jl. Dharmahusada Indah Timur No. 35-37,A&W,surabaya,0,0,Masakan Barat
8434,13116,"Eastcoast Center - Pakuwon City, Lantai Ground No. 03 Jl. Laguna Kejawan Mutiara No 17",A&W,surabaya,0,0,Masakan Barat
8435,13040,"Tunjungan Plaza 1, Unit PE - UG 02-06 Jl.Basuki Rahmat 8 - 12",A&W,surabaya,0,0,Masakan Barat
8436,13126,"Town Square surabaya, First Level Unit No.1 33-34 Jl.Hayam Wuruk No.6 Surabaya",A&W,surabaya,0,0,Masakan Barat
8437,13114,"Central Point, Ground Floor Unit FB 2-3 Jl. Raya Ngagel Kav 137- 141",A&W,surabaya,0,0,Masakan Barat
8438,15880,"Jl. Tegalsari No.68, RT.003/RW.01, Kedungdoro, Tegalsari, Kota SBY, Jawa Timur 60261, Indonesia",The Beauty Ink,surabaya,0,0,Beauty
8439,16553,"Jl. Raya Nginden No.3, Ngenden Jangkungan, Sukolilo, Kota SBY, Jawa Timur 60284, Indonesia",Mercia Yoga Center @Mercia Beauty,surabaya,0,0,Activities
8440,17486,"Tunjungan Plaza 1, Jl. Jenderal Basuki Rachmat No.8-12, Kedungdoro, Tegalsari, Kota SBY, Jawa Timur 60261",A&W,surabaya,0,0,Masakan Barat
8441,17493,"Jl. Ngagel No.137, Ngagel, Wonokromo, Kota SBY, Jawa Timur 60246",A&W,surabaya,0,0,Masakan Barat
8442,17496,"Jl. Ir. H. Juanda, Segoro Tambak, Sedati, Kabupaten Sidoarjo, Jawa Timur 61253",A&W,surabaya,0,0,Masakan Barat
8443,15693,"Pakuwon Trade Center, Lantai LG No. 1
Komp. Perumahan Pakuwon Indah, Jl. Puncak Bukit Lontar No.2, Surabaya Barat 60123",A&W,surabaya,0,0,Masakan Barat
8444,13125,"Ciputra World, Lower Ground Unit 27 A Jl. Mayjen. Sungkono No. 78-79",A&W,surabaya,0,0,Masakan Barat
